strategy_id,family,concept,entry_profile_id,exit_profile_id,market_profile_id,rs_profile_id,trend_profile_id,target_avg_holding_days,minimum_holding_days_before_soft_exit,max_holding_days,stop_loss_pct,take_profit_pct,atr_stop_mult
lhv1_b54d1b0964_fam_34_v0473,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_1a57b61a53_fam_34_v0474,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_3ca6a66c40_fam_34_v0475,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_104a736931_fam_34_v0476,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_d6106fb8c8_fam_34_v0477,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_9b8b272c7b_fam_34_v0478,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_f1a0725755_fam_34_v0479,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,balanced_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_92733eb9d2_fam_34_v0480,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_c3aa7221cb_fam_34_v0481,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_927c638d3b_fam_34_v0482,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_eb821d314d_fam_34_v0483,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_6abcfdb14c_fam_34_v0484,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_03907ebe4e_fam_34_v0485,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_70974e7b66_fam_34_v0486,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_d0331b0d04_fam_34_v0487,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_4abd06c3cc_fam_34_v0488,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_52066b6084_fam_34_v0489,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_9eeaee25d4_fam_34_v0490,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_344d830d08_fam_34_v0491,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_7aa49730f3_fam_34_v0492,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_3c051d755f_fam_34_v0493,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_a91d70d41d_fam_34_v0494,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_1045194fee_fam_34_v0495,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_5d1c7fecad_fam_34_v0496,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_00e46de163_fam_34_v0497,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_434a3c32bd_fam_34_v0498,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_b318059e4d_fam_34_v0499,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_c5a97810b3_fam_34_v0500,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_94e15ca7b0_fam_34_v0501,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_4352a9d12e_fam_34_v0502,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_2c4fc80c84_fam_34_v0503,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_0ed774f47c_fam_34_v0504,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_d28ea0d22d_fam_34_v0505,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_6ac0611934_fam_34_v0506,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_f3b92f45f5_fam_34_v0507,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_c500361cc7_fam_34_v0508,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_edc492e33f_fam_34_v0509,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_8481943434_fam_34_v0510,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_ad360969e7_fam_34_v0511,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_6df037169c_fam_34_v0512,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_1f053fe84f_fam_34_v0513,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_49b1a9ecd9_fam_34_v0514,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_049ac447e5_fam_34_v0515,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_30b7065e0b_fam_34_v0516,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_97d963bb80_fam_34_v0517,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_ecaeedf86e_fam_34_v0518,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_225bb66f7f_fam_34_v0519,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_886d1a589e_fam_34_v0520,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_ebd2984e45_fam_34_v0521,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_ac5c18e19d_fam_34_v0522,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_b8d74c0f09_fam_34_v0523,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_d385d53dab_fam_34_v0524,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,42,10,63,7.0,22.0,3.0
lhv1_5db2da1d29_fam_34_v0525,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,42,10,63,7.0,22.0,3.0
lhv1_5cdec41738_fam_34_v0526,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,42,10,63,7.0,22.0,3.0
lhv1_d2c11e467a_fam_34_v0527,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,ema50_trail_63d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,42,10,63,7.0,22.0,3.0
lhv1_589f407add_fam_34_v0528,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_588e2cd433_fam_34_v0529,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_8ffdd6b4d7_fam_34_v0530,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_f8f1d9be88_fam_34_v0531,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_d333158d0a_fam_34_v0532,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_97698a77bf_fam_34_v0533,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_95cc9b6b7d_fam_34_v0534,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_e53de21d33_fam_34_v0535,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_e6b9a21157_fam_34_v0536,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_ddb9d3c0ef_fam_34_v0537,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_cc609c0619_fam_34_v0538,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_e14ecb8252_fam_34_v0539,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_c9b46afa18_fam_34_v0540,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_92ac3b1b1d_fam_34_v0541,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_e44cde9df7_fam_34_v0542,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_5c03592c07_fam_34_v0543,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_388324136a_fam_34_v0544,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_79a9d3f366_fam_34_v0545,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_164ea12e68_fam_34_v0546,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_2bd0630dc5_fam_34_v0547,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_9b9b2c7bf8_fam_34_v0548,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_24985eebf9_fam_34_v0549,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_f96e632c8f_fam_34_v0550,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_553d50e573_fam_34_v0551,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_d8254566c6_fam_34_v0552,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_7f314b9a7d_fam_34_v0553,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_585b262cc6_fam_34_v0554,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_72d00f53e8_fam_34_v0555,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_2c2417103c_fam_34_v0556,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_fd696365cb_fam_34_v0557,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_d6122c9e85_fam_34_v0558,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_bca5b032e0_fam_34_v0559,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_09a9758cb9_fam_34_v0560,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_aba96fd3fc_fam_34_v0561,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_879724f496_fam_34_v0562,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_be1590247a_fam_34_v0563,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_2b638fa23c_fam_34_v0564,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_06a7604873_fam_34_v0565,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_31bab363ce_fam_34_v0566,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_95f6cc3189_fam_34_v0567,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_c9177feaad_fam_34_v0568,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_5af6169f13_fam_34_v0569,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_32814b3ca6_fam_34_v0570,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_a00c712b8d_fam_34_v0571,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_1c604c575a_fam_34_v0572,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,56,12,84,8.5,0.0,3.5
lhv1_ae9605d0ea_fam_34_v0573,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,56,12,84,8.5,0.0,3.5
lhv1_64bd51ddbc_fam_34_v0574,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_71e5f819f2_fam_34_v0575,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_1a04e7705b_fam_34_v0576,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_b4eb673fbc_fam_34_v0577,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_99ad303a62_fam_34_v0578,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_e4545d17ab_fam_34_v0579,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_b51ef403d6_fam_34_v0580,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_b841a11db6_fam_34_v0581,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_35cf9899d8_fam_34_v0582,uptrend_reversion_entry,pullback_to_lower_bb_in_uptrend,early_support_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
